,url,segment_no,cumle_icerigi,kelime_sayısı
947,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,17,Yoksa Mayıs ayı içerisinde açıyor olacaktık böyle üzücü bir olay yaşadık,11
948,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,18,Kovidin tür aksaklıkları yaşattığı şantiyelerimiz başka projelerimiz mevcut,8
949,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,19,Bu aksaklıktan dolayı üzgünüz,4
950,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,20,Çözümsüz bir iş değil hızlıca çözeceğiz dediİBB Raylı Sistemler Daire Başkanı Pelin Alpkökin hattaki çalışmalarla ilgili olarak İmamoğlu na teknik bilgi verdi,22
951,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,21,Alpkökin hattın Beşiktaş Kabataş istasyonlarındaki arkeolojik çalışmaların devam ettiğini söyledi,10
952,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,44,İBB Başkanı Ekrem İmamoğlu yapımı devam eden Mecidiyeköy Mahmutbey Metro Hattı nda incelemelerde bulundu,14
953,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,2,Nurtepe İstasyonu nu gezen İmamoğlu hattı Mayıs ta hizmete almayı planladıklarını ancak koronavirüs salgını sürecinin buna izin vermediğini söyledi,19
954,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,46,İBB Raylı Sistemler Daire Başkanı Pelin Alpkökin hattaki çalışmalarla ilgili olarak İmamoğlu na teknik bilgi verdi,16
955,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,47,Alpkökin hattın Beşiktaş Kabataş istasyonlarındaki arkeolojik çalışmaların devam ettiğini söyledi Kaynak DHA,12
956,https://www.haberler.com/pakdemirli-turkiye-dunyanin-en-onemli-tarim-13221478-haberi/,0,Tarım Orman Bakanı Bekir Pakdemirli nin açıklamaları ANKARA Tarım Orman Bakanı Bekir Pakdemirli video konferansla Tarım Orman Ödülleri törenine katıldı,20
957,https://www.haberler.com/pakdemirli-turkiye-dunyanin-en-onemli-tarim-13221478-haberi/,1,Kaynak AA,2
958,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,0,Ulusal Mutabakat Hükümeti UMH güçlerince Libya da gerçekleştirilen Barış Fırtınası operasyonunda Hafter bağlı sayıda milisin etkisiz hale getirildiği bir helikopter uçak iki silahlı insansız hava aracı SİHA sayıda tank top zırhlı araç ağır silahların dışında milislerin kullandığı tesislerin imha edildiği bildirildi Libya nın doğusunda bulunan gayrimeşru silahlı güçlerin lideri Halife Hafter bağlı milislerin saldırıları sonucu Libya da halen sivil can kayıpları yaşanıyor,62
959,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,1,Birleşmiş Milletler BM Libya Özel Misyonu nun açıkladığı rakamlara göre Hafter bağlı milislerin son dönemde Trablus un güneyine düzenlediği saldırılarda aralarında çocuk kadınların bulunduğu kişi yaralanırken sivil hayatını kaybetti,29
960,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,2,Ulusal Mutabakat Hükümeti UMH tarafından sivil halk alt yapı tesislerine yönelik artan saldırılar üzerine Mart tarihinde operasyon başlatılmıştı,18
961,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,3,Libya Devlet Başkanlığı Konseyi Başkanı UMH Başbakanı Fayiz es Serrac Barış Fırtınası operasyonuyla saldırgan teröristlere gereken cevabın sert şekilde verileceğini kaydetmişti,21
962,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,4,Trablus Vatiyye Ebu Greyn de gerçekleştirilen Barış Fırtınası operasyonunda UMH bağlı unsurlar önemli kazanımlar sağladı,15
963,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,5,Ağır zayiatlar veren Hafter bağlı milisler güneye doğru çekilmek zorunda kaldı UMH güçleri Surman Subrata da Nisan da Riqdalin Aceylat Al Assa Zilten Al Jamil de Nisan da meskun mahal bölgeleri ele geçirerek Trablus tan Tunus kadar olan bölgeyi kontrol altına aldı,42
964,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,6,Kazanılan başarının devamını getirmek operasyonun temposunu artırmak amacıyla Nisan da yeni bir harekata başlandı,14
965,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,7,UMH güçleri operasyon kapsamında Hafter milislerinin Trablus yönelik saldırılarında operasyon ikmal merkezi olarak kullanılan Terhune kentini geri almayı amaçlarken kent çevresinde bölgeler milislerden temizlendi yüzden fazla Hafter bağlısı silahlı unsur esir alındı,32
966,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,8,UMH güçlerince gerçekleştirilen operasyonlarda sayıda milisin etkisiz hale getirildiği bir helikopter uçak iki silahlı insansız hava aracı SİHA sayıda tank top zırhlı araç ağır silahların dışında milislerin kullandığı tesislerin imha edildiği bildirildi Hastaneler hedef alındıNisan ayından beri Trablus taki sivil hedeflere yönelik saldırılarını artıran Hafter bağlı milislerin vurduğu yerlerin başında hastaneler geldi,52
967,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,9,Bir aylık süreçte sağlık kuruluşunu hedef alan Hafter milislerinin özellikle korona virüs Covid salgın tehdidinin yaşandığı dönemde hastanelere saldırması başkent Trablus un su elektriğinin kesilmesi tepki çekti,27
968,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,10,Asıl amacının Temsilciler Meclisi nin siyasi desteğiyle gücü ele geçirmek olduğu aktarılan Hafter Nisan daki açıklamasında Ulusal Mutabakat Hükümeti nin kurulmasını öngören Birleşmiş Milletler in BM garantörü olduğu Suheyrat Anlaşmas ının hükmünü yitirdiğini kendisine bağlı silahlı grubun ülkeyi kontrolü altına alacağını söylemişti,42
969,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,11,Hafter Nisan daki açıklamasından iki gün sonra yönetime el koymasına ilişkin batıdan gelen tepkileri yumuşatmak Ramazan ayı dolayısıyla operasyonları durdurduğunu ateşkes ilan ettiğini belirtmişti,24
970,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,12,İlan edilen ateşkese rağmen Hafter bağlısı milisler tarafından Ramazan ın ilk gününde başkent Trablus düzenlenen roketli saldırıda sivil yaşamını yitirdi,20
971,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,13,Hafter bağlısı milislerin Mayıs ayının ilk haftasında devam eden saldırılarında den fazla kişi yaralanırken sivil hayatını kaybetti,17
972,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,14,Hafter bağlısı milisler son günlerde başkent Trablus başta olmak üzere saldırılarını arttırırken Türkiye İtalya nın Trablus Büyükelçiliklerinin bulunduğu bölgeyi Mitiga Havalimanı nı sivil uçakları diğer sivil alt yapıyı hedef aldı,30
973,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,15,Hafter bağlı milisler tarafından Mayıs ta Mitiga Uluslararası Havaalanı na atım Al Nasır bölgesine atım Banana Farm bölgesine atım olmak üzere başkent Trablus şehir merkezine toplam top Grad füzesi atışı yapıldı Savaş suçu olarak görüldüBM Libya Özel Misyonu Hafter bağlı güçlerin uluslararası insan haklarına hukuka aykırı eylemlerinin kayıt altına alındığını yapılan saldırıların savaş suçu olarak Uluslararası Ceza Mahkemesi ne götürüleceğini bildirdi Libya İçişleri Bakanı Fethi Başağa Nisan tarihinde Birleşik Arap Emirlikleri nin BAE Libya milli güvenliği tehdit olduğunu aktararak BAE Libya daki kaos ortamının devam etmesini istiyor değerlendirmesinde bulunmuştu,89
974,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,16,Öte yandan yılının başından beri BAE den Libya nın doğusundaki Hafter güçlerine bin tondan fazla yük taşıyabilecek den fazla kargo uçuşu düzenlendiğine yönelik haberler çıktı,25
975,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,17,Hafter mali siyasi askeri destek veren ülkelerin Libya nın sürüklendiği istikrarsızlık kaosta sorumlulukları bulunduğuna yönelik söylemler uluslararası kamuoyu tarafından dile getirilmeye başlandı,22
976,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,18,Hafter bağlısı milislerin Rusya Federasyonu tarafından paralı asker olarak bilinen Wagner desteği sağladığı son zamanlarda Hafter örtülü olarak Suriye de konuşlu arasında savaş uçağını gönderdiğine yönelik iddialar yer aldı,29
977,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,19,Hafter güçleri sözcüsü tarafından Mayıs ta eski uçakların onarıldığı uçuşa hazır hale getirildiğine yönelik yapılan açıklama Libya daki aktörler arasındaki ilginç bağlantıları gözler önüne serdi Türkiye BM Güvenlik Konseyinin sayılı kararı meşru Ulusal Mutabakat Hükümeti nin resmi çağrısı kapsamında Libya ordusuna danışmanlık eğitim hizmeti vermeyi sürdürüyor,46
978,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,20,Türk askerinin eğitim danışmanlık görevlerini Libya Hükümeti tarafından güvenliği sağlanan bölgede gerçekleştirdiği bugüne kadar hiçbir zayiat yaşanmadan faaliyetlerini sürdürdüğü belirtildi,20
979,https://www.haberler.com/libya-da-baris-firtinasi-operasyonuyla-hafter-e-13221477-haberi/,21,ANKARAKaynak İHA,2
980,https://www.haberler.com/golbasi-nda-son-2-gunde-yeni-vaka-gorulmedi-13221476-haberi/,0,Karantina altına alınan Gölbaşı ilçesinde son iki günde yeni vaka görülmediği vaka sayısının olduğu öğrenildi Korona virüs Covid salgını nedeniyle Mayıs tarihinde karantina altına alınan Gölbaşı ilçesinde vaka sayısı yükseldi,30
981,https://www.haberler.com/golbasi-nda-son-2-gunde-yeni-vaka-gorulmedi-13221476-haberi/,1,Vakaların görülmeye başladığı ilk günden itibaren ilçede kişi hayatını kaybederken kişi tedavisi tamamlanarak taburcu edildi,15
982,https://www.haberler.com/golbasi-nda-son-2-gunde-yeni-vaka-gorulmedi-13221476-haberi/,2,Şuan hastanede kişinin tedavisinin sürdüğü kişinin evde izole edildiği öğrenildi İlçe genelinde son iki günde yeni vaka görülmediği ifade edilirken tedbirler devam ediyor,23
983,https://www.haberler.com/golbasi-nda-son-2-gunde-yeni-vaka-gorulmedi-13221476-haberi/,3,İlçe merkezinde esnaflarla ilgili kısıtlamalar kaldırdı,6
984,https://www.haberler.com/golbasi-nda-son-2-gunde-yeni-vaka-gorulmedi-13221476-haberi/,4,Kahvehane kafe lokantalar hariç esnaflar kurallara uymak kaydıyla kuaför berber güzellik salonları dahil dükkanlar gün itibariyle açıldı,17
985,https://www.haberler.com/golbasi-nda-son-2-gunde-yeni-vaka-gorulmedi-13221476-haberi/,5,ADIYAMANKaynak İHA,2
986,https://www.haberler.com/baskan-buyukgoz-eczacilar-gunu-nu-kutladi-13221474-haberi/,0,Gebze Belediye Başkanı Zinnur Büyükgöz ilçede bulunan eczacıları ziyaret ederek Eczacılar Günü nü kutladı Eczacılar Günü vesilesiyle ilçede hizmet veren eczaneleri ziyaret eden Gebze Belediye Başkanı Zinnur Büyükgöz eczacılar eczane çalışanlarıyla sohbet etti,33
987,https://www.haberler.com/baskan-buyukgoz-eczacilar-gunu-nu-kutladi-13221474-haberi/,1,Eczacıları korona virüs sürecinde gösterdikleri fedakarlıklar teşekkür eden Başkan Büyükgöz Virüs musibetini kısa sürede alt edeceğiz inşallah,17
988,https://www.haberler.com/baskan-buyukgoz-eczacilar-gunu-nu-kutladi-13221474-haberi/,2,Bu savaşta ön cephede savaşan sağlık camiamızın önemli bir parçasını teşkil eden eczacılarımız vatandaşlarımızın ilaç taleplerini iyi şekilde yerine getiriyor,20
989,https://www.haberler.com/baskan-buyukgoz-eczacilar-gunu-nu-kutladi-13221474-haberi/,3,Eczacılarımıza görevli personellerine zor mücadelede kolaylıklar başarılar diliyorum,8
990,https://www.haberler.com/baskan-buyukgoz-eczacilar-gunu-nu-kutladi-13221474-haberi/,4,Tüm eczacılarımızın Eczacılar Günü kutlu olsun dedi Başkan Büyükgöz ün ziyaretlerinden duyduğu memnuniyeti ifade eden eczacılar teşekkür etti,18
991,https://www.haberler.com/baskan-buyukgoz-eczacilar-gunu-nu-kutladi-13221474-haberi/,5,KOCAELİKaynak İHA,2
992,https://www.haberler.com/hindistan-da-yol-kazalarinda-14-gocmen-isci-oldu-13221473-haberi/,0,YENİ Hindistan da meydana gelen ayrı yol kazasında yeni tip koronavirüs Kovid salgını önlemleri çerçevesinde uygulanan sokağa çıkma yasağı nedeniyle büyük şehirlerden köylerine geri dönmeye çalışan göçmen işçinin öldüğü sinin yaralandığı bildirildi Emniyet yetkilileri Uttar Pradeş eyaletinin Muzaffarnagar şehri yakınlarındaki Delhi Saharanpur otoyolu boyunca yürüyen işçinin bir otobüsün altında kalarak can verdiğini kazada diğer kişinin ağır yaralandığını belirtti Polis memuru Anil Kapavan AA muhabirine yaptığı açıklamada işçilerin Kovid salgını nedeniyle çalıştıkları fabrikanın kapatılmasının ardından Pencap eyaletinden Bihar eyaletindeki köylerine doğru gittiğini söyledi Kapavan otobüs şoförünün kaza mahallinde tutuklandığını ifade etti Kamyon otobüs çarpıştıYetkililer Madhya Pradeş eyaletinde meydana gelen diğer kazada bir kamyon otobüsün çarpışması sonucu işçinin hayatını kaybettiğini kişinin yaralandığını bildirdi Polis memuru S Baghel AA muhabirine kamyondaki işçilerin Maharashtra eyaletinden Uttar Pradeş teki köylerine gitmekte olduğunu söyledi Baghel Tüm işçiler Mumbai den gelerek Uttar Pradeş in Unnao Raebareli bölgelerindeki köylere gidiyordu,142
993,https://www.haberler.com/hindistan-da-yol-kazalarinda-14-gocmen-isci-oldu-13221473-haberi/,1,dedi Başka bir yetkili diğer ulaşım araçlarının bulunmaması nedeniyle işçilerin birinin kamyon şoförüne bin Hindistan rupisi yaklaşık dolar ödediği bilgisini paylaştı Ülkede Mart tan yana uygulanan sokağa çıkma yasağı sebebiyle toplu ulaşımın olmaması göçmen işçileri yollara düşürmüştü Hükümet tarafından göçmen işçilerin evlerine dönebilmesi ayarlanan tren otobüs seferleri yetersiz kalmıştı Hindistan daki sokağa çıkma yasağı sebebiyle farklı eyaletlerde mahsur kalan evlerine dönmek isteyen göçmen işçiler yetkililerden memleketlerine dönebilmeleri gerekli düzenlemelerin yapılmasını talep ederek gösteriler düzenlemişti Ülkede şimdiye kadar bin kişide yeni tip koronavirüse rastlanırken virüs nedeniyle bin kişi yaşamını yitirdi Kaynak AA,91
994,https://www.haberler.com/kayseri-de-toplu-ulasim-araclarinin-ultraviyole-13221472-haberi/,0,Kayseri de toplu ulaşım araçlarının ultraviyole ışınla virüslerden arındırılması konusu ele alındı Büyükşehir Belediyesinden yapılan yazılı açıklamaya göre Büyükşehir Belediye Başkanı Memduh Büyükkılıç tarafından video konferansla düzenlenen toplantıda toplu ulaşım araçlarının ultraviyole ışınla virüslerden arındırılması konusu görüşüldü Toplantıya katılan ASELSAN Yönetim Kurulu Üyesi Erciyes Üniversitesi Mühendislik Fakültesi Öğretim Üyesi Doç,50
995,https://www.haberler.com/kayseri-de-toplu-ulasim-araclarinin-ultraviyole-13221472-haberi/,1,Dr Ahmet Turan Özdemir ultraviyole ışınla ortam sterilizasyonuyla ilgili sunum yaptı Toplantı sonrası açıklamada bulunan Büyükkılıç ulaşım birimlerinin sterilizasyonuyla ilgili neler yapabileceklerini değerlendirdiklerini dünyadaki uygulamalarla ilgili teknik gelişmeleri gözden geçirdiklerini ifade etti Bu konuda ultraviyole ışınlarından yararlanılacağını ele aldıklarını kaydeden Büyükkılıç İnşallah Kayseri Büyükşehir Belediyesi nin konuda yapacağı çalışmalar sadece Kayseri Türkiye ye değil dünyaya ışık tutacak bir öngörüyü içeren yaklaşıma sahiptir,62
996,https://www.haberler.com/kayseri-de-toplu-ulasim-araclarinin-ultraviyole-13221472-haberi/,2,Umarım çalışmalarımızda başarılı faydalı oluruz,5
997,https://www.haberler.com/kayseri-de-toplu-ulasim-araclarinin-ultraviyole-13221472-haberi/,3,ifadelerini kullandı Toplantıya Büyükşehir Belediyesi Genel Sekreter Yardımcıları Hamdi Elcuman Bayar Özsoy Kayseri Ulaşım AŞ Genel Müdürü Feyzullah Gündoğdu katıldı Kaynak AA,22
998,https://www.haberler.com/sivas-tan-milli-dayanisma-kampanyasi-na-destek-13221471-haberi/,0,Sivas ta yaşındaki Gamze Yıldız sattığı inekten elde ettiği gelirin bin lirasını yaşındaki kadın yaşlılık maaşıyla engelli oğlunun aylığından biriktirdiği bin lirayı Milli Dayanışma Kampanyası na bağışladı Merkeze bağlı Başsöğüt köyünde yaşayan Gamze Yıldız Vefa Sosyal Destek Grubu İletişim Hattı nı arayarak Cumhurbaşkanı Recep Tayyip Erdoğan ın Biz Bize Yeteriz Türkiyem sloganıyla başlattığı Milli Dayanışma Kampanyası na bağış yapmak istediğini söyledi Bunun üzerine Vefa Sosyal Destek Grubu görevlileri köye gitti Yıldız ineğinin satışından aldığı bin liranın bin lirasını görevliye teslim etti Kampanyaya destek olmanın mutluluğunu yaşadığını belirten Yıldız Bu zor günümüzde devletimizin milletimizin yanında olmak bağışta bulunmak beni mutlu etti,100
